11001100100010111,	0.12623762376237624
10101110000011101,	0.1410891089108911
10001001101110110,	0.27722772277227725
00001000101001100,	0.27722772277227725
11010100001100010,	0.448019801980198
01001110111010010,	0.5396039603960396
00001000001101000,	0.551980198019802
11001111000100001,	0.5668316831683169
01011001011011001,	0.6336633663366337
01110111111110111,	0.6361386138613861
00111010100001011,	0.7004950495049505
10101000010110010,	0.7574257425742574
11110101100010001,	0.7722772277227723
10010001111001011,	0.8143564356435644
10111101011010000,	0.8193069306930694
11001010110110101,	0.8564356435643564
10101110010101100,	0.8589108910891089
01001100001010001,	0.8589108910891089
00000111101010110,	0.8589108910891089
00101110011101101,	0.8589108910891089
10000111110100010,	0.8638613861386139
00111001101110001,	0.8688118811881188
01011000000101111,	0.8811881188118812
01000001011001001,	0.8886138613861386
00101001000011110,	0.8886138613861386
10110110111101000,	0.8935643564356436
10010101100001111,	0.8935643564356436
01000000011000011,	0.8935643564356436
11111111000000000,	0.8935643564356436
11011100000000011,	0.8960396039603961
00010110111110000,	0.900990099009901
10011011110110100,	0.9108910891089109
10111011001011110,	0.9108910891089109
00111111101000111,	0.9133663366336634
00111101001001011,	0.9133663366336634
11110000001111001,	0.9158415841584159
10000010110010101,	0.9207920792079208
11000111011101111,	0.9207920792079208
00111000011101010,	0.9207920792079208
10100010001000000,	0.9257425742574258
10100001011010000,	0.9257425742574258
11011100100011011,	0.9257425742574258
01010100011101010,	0.9257425742574258
10010010101101101,	0.9257425742574258
01000101001000010,	0.9257425742574258
10010011100101000,	0.9257425742574258
10000010101110100,	0.9257425742574258
01111101001000010,	0.9257425742574258
00111101010011100,	0.9257425742574258
10111111101100101,	0.9257425742574258
01111001001101011,	0.9257425742574258
11110101001010000,	0.9257425742574258
00011100011000101,	0.9257425742574258
01100011111010111,	0.9331683168316831
10101000110101001,	0.9331683168316831
00111010101101100,	0.9331683168316831
10001110100110110,	0.9331683168316831
10000001100101100,	0.9331683168316831
00111000011010110,	0.9331683168316831
11011110011010111,	0.9331683168316831
01101100011001011,	0.9356435643564356
00101000101100000,	0.9356435643564356
01110001110111010,	0.9356435643564356
10111010001110110,	0.9356435643564356
10100111001110001,	0.9356435643564356
11010001011100101,	0.9356435643564356
00010100011011010,	0.9356435643564356
11101000000110111,	0.9356435643564356
11101011101111010,	0.948019801980198
00011011000100000,	0.948019801980198
01110011011000011,	0.948019801980198
00000000000100010,	0.948019801980198
11011011100001101,	0.948019801980198
11011011001010110,	0.948019801980198
01011011111000100,	0.948019801980198
00001001001000011,	0.948019801980198
01011100110101010,	0.948019801980198
00010001011110010,	0.9554455445544554
01100100011110100,	0.9554455445544554
10101101101000100,	0.9554455445544554
01011110101010010,	0.9554455445544554
10000100100010000,	0.9554455445544554
01111100001111001,	0.9554455445544554
10011101101111101,	0.9554455445544554
11100100110100011,	0.9554455445544554
00001100111011100,	0.9554455445544554
10001011001111101,	0.9554455445544554
11000010101010010,	0.9554455445544554
01110000110111010,	0.9554455445544554
01111100101000110,	0.9554455445544554
01111010100001101,	0.9554455445544554
01000100010010001,	0.9554455445544554
10001101111010101,	0.9554455445544554
10001010100011010,	0.9603960396039604
11011011110011010,	0.9603960396039604
01000100000100101,	0.9603960396039604
11011001100101110,	0.9603960396039604
00000101100100001,	0.9603960396039604
00101010100001101,	0.9603960396039604
11011000010000011,	0.9603960396039604
11010100100101000,	0.9603960396039604
11100010010101111,	0.9603960396039604
11011001110101001,	0.9603960396039604
01000001010110000,	0.9603960396039604
10101001110011100,	0.9603960396039604
00100100110110000,	0.9603960396039604
10001101111000011,	0.9603960396039604
11110100000101010,	0.9653465346534653
00101101001100010,	0.9653465346534653
11001000111001101,	0.9653465346534653
00111011111111011,	0.9653465346534653
01100111110010101,	0.9653465346534653
01101111100010110,	0.9653465346534653
11011111101100011,	0.9653465346534653
11001101101101110,	0.9653465346534653
11010111000101000,	0.9653465346534653
11001111000110000,	0.9653465346534653
10011111101111110,	0.9653465346534653
01111111010010010,	0.9653465346534653
00010100000110010,	0.9653465346534653
11110110100001011,	0.9653465346534653
01011000100011010,	0.9653465346534653
00111110000110010,	0.9653465346534653
00111011000101101,	0.9653465346534653
10100001100111011,	0.9653465346534653
00101011001011000,	0.9653465346534653
10000011101110000,	0.9653465346534653
10011101110101111,	0.9653465346534653
01010100101100101,	0.9653465346534653
11000000011010000,	0.9653465346534653
11010110010100001,	0.9653465346534653
00111011010100111,	0.9653465346534653
01101111101100010,	0.9653465346534653
11011111100010010,	0.9653465346534653
01001111110100110,	0.9653465346534653
11011110001001010,	0.9653465346534653
00110000100101011,	0.9653465346534653
00110110101101111,	0.9653465346534653
10011100110100001,	0.9752475247524752
00011101001000111,	0.9752475247524752
10110000001001111,	0.9752475247524752
00001011110101010,	0.9752475247524752
10001001111101110,	0.9752475247524752
11100001011001000,	0.9752475247524752
10011000101100011,	0.9752475247524752
00100010011001100,	0.9752475247524752
11100110111101101,	0.9752475247524752
01010110100100101,	0.9752475247524752
00001101111010001,	0.9752475247524752
01100101001011011,	0.9752475247524752
10100110001111110,	0.9752475247524752
10111100000011001,	0.9752475247524752
11010000111101101,	0.9752475247524752
11010000101100000,	0.9752475247524752
01001101111111001,	0.9752475247524752
00001000111000000,	0.9752475247524752
01001000100001000,	0.9752475247524752
01111011001011111,	0.9752475247524752
00010111000011010,	0.9752475247524752
10111000110100111,	0.9752475247524752
01111100010001010,	0.9752475247524752
00101110111101000,	0.9752475247524752
00111101110010010,	0.9752475247524752
00000111010100011,	0.9752475247524752
11011010110110001,	0.9752475247524752
11101001011011011,	0.9752475247524752
11000101011110010,	0.9752475247524752
11011100101100000,	0.9752475247524752
01110001010111011,	0.9752475247524752
01000100110001101,	0.9752475247524752
00101101100001111,	0.9752475247524752
01101100111101111,	0.9752475247524752
00010010110101001,	0.9752475247524752
10101110011001111,	0.9752475247524752
10110110001111101,	0.9752475247524752
00001011011110111,	0.9752475247524752
01011011110111010,	0.9752475247524752
10101011110111111,	0.9752475247524752
11100101001100100,	0.9752475247524752
10110110010010101,	0.9752475247524752
11101010100000101,	0.9752475247524752
11101100101111101,	0.9752475247524752
00000110110111011,	0.9752475247524752
11101110001011110,	0.9752475247524752
00000011000111000,	0.9752475247524752
10100011101100001,	0.9752475247524752
10101110011101111,	0.9752475247524752
01001101101110101,	0.9752475247524752
11111111111000100,	0.9752475247524752
01111111100100100,	0.9752475247524752
01011110000011101,	0.9752475247524752
00011010000001001,	0.9752475247524752
10110010000010010,	0.9777227722772277
10000110101100101,	0.9777227722772277
11110010101001101,	0.9777227722772277
01111100100111111,	0.9777227722772277
01111110001110101,	0.9777227722772277
00110111001101100,	0.9777227722772277
10000001110000001,	0.9777227722772277
11011101111101101,	0.9777227722772277
11000100010110101,	0.9777227722772277
01010111110001001,	0.9777227722772277
10010010100010010,	0.995049504950495
10111100000111101,	0.995049504950495
10101000111101010,	0.995049504950495
01000111101111001,	0.995049504950495
00000100001111001,	0.995049504950495
10001010011010011,	0.995049504950495
11001110101101110,	0.995049504950495
11010110001010001,	1.0
